text,span,label,ordinal
"McDonald Buah Batu tempatnya cukup nyaman. Parkir mobilnya sangat luas, tempatnya juga sangat strategis deket sama ATM, Gojek center dll.
Fasilitas yang ditawarkan pun cukup lengkap colokan, wifi, toilet, dan meja …",tempatnya,positif,1
"McDonald Buah Batu tempatnya cukup nyaman. Parkir mobilnya sangat luas, tempatnya juga sangat strategis deket sama ATM, Gojek center dll.
Fasilitas yang ditawarkan pun cukup lengkap colokan, wifi, toilet, dan meja …",tempatnya,positif,1
"Tempat yang enak buat nongkrong. Good atmosphere. Rekomended banget buat melepas penat bersama teman kerja atau keluarga, bersama bocil2 lebih seru ice creamnya lo!",Tempat,positif,0
enakk banget makanannyaaaa tempatnya juga nyaman pelayanannya juga ramah bangett,tempatnya,positif,0
enakk banget makanannyaaaa tempatnya juga nyaman pelayanannya juga ramah bangett,pelayanannya,positif,0
"Selalu jadi solusi kalo udah gak tau mau makan apa. Menu Ayam spicy-nya bikin gak bisa move on dan nggak bisa nggak pesen french fries tiap kesini. tempat parkirannya lega, antrian drive thru, driver ojol yang ngambil pesenan dan dine in pastinya udah dipisah. Jadi ngantri pun nyaman.",tempat,positif,0
"Tempat Favorit buat makan santai bareng temen, keluarga pilihan menu beragam lokasi pun juga strategis.
Ada menu baru juga yang wajib buat dicoba guys. …",Tempat,positif,0
"Lokasi strategis, servise cepat dan tepat. Sangat memuaskan.

Makanan disajikan selalu segar dan hangat. Sangat direkomendasikan untuk tempat meeting Point.",tempat,positif,0
tempatnya sangat bersih dan nyaman  buat nongrong ank muda atau org tua pelayananya jg memuaskan,tempatnya,positif,0
tempatnya sangat bersih dan nyaman  buat nongrong ank muda atau org tua pelayananya jg memuaskan,pelayananya,positif,0
"Makanannya enak, pelayanannya ramah pokoknya bikin seneng beli makanan disini pengen balik lagi",pelayanannya,positif,0
"Makanan seperti biasanya, memuaskan!
Pelayanan ramah banget. Nyaman juga sama suasananya. Bisa jadi rekomendasi pilihan buat yg nyari tempat nongkrong ataupun makan.",Pelayanan,positif,0
"Makanan seperti biasanya, memuaskan!
Pelayanan ramah banget. Nyaman juga sama suasananya. Bisa jadi rekomendasi pilihan buat yg nyari tempat nongkrong ataupun makan.",tempat,positif,0
Tempat nyaman makanan SDH pasti enak pokoknya recommended,Tempat,positif,0
"Jika kalian sedang berencana mencari tempat kumpul bersama keluarga tercinta ,maka kalian wajib coba restoran McDonalds Bandung. Restoran ini mengedepankan kualitas rasa ,kesegaran makanan ,peleyanan yang ramah dan sigap serta fasilitas yang cukup memadai.",tempat,positif,0
"Jika kalian sedang berencana mencari tempat kumpul bersama keluarga tercinta ,maka kalian wajib coba restoran McDonalds Bandung. Restoran ini mengedepankan kualitas rasa ,kesegaran makanan ,peleyanan yang ramah dan sigap serta fasilitas yang cukup memadai.",rasa,positif,0
"makanan nya lezat, pelayanan ny juga tanggap dan ramah saya beri bintang 5. top banhet deh pokoknya",pelayanan,positif,0
"Tempat yang sangat nyaman untuk mensantap hidangan pagi, siang dan Malam bersama orang tersayang. Paling rekomendasi untuk kita semua, tempat yang sangat bersih aman dan nyaman tentunya. 😍😍😍 …",Tempat,positif,1
Tempat sangat nyaman pelayanan ramah bersih berbagai menu siap dilayani rasa tak terkalahkan sesuai selera sekali coba pasti balik lagi,Tempat,positif,0
Tempat sangat nyaman pelayanan ramah bersih berbagai menu siap dilayani rasa tak terkalahkan sesuai selera sekali coba pasti balik lagi,pelayanan,positif,0
Tempat sangat nyaman pelayanan ramah bersih berbagai menu siap dilayani rasa tak terkalahkan sesuai selera sekali coba pasti balik lagi,rasa,positif,0
"Tempat favorit untuk makan kapanpun, baik bersama keluarga ataupun teman kerja dan sahabat. Banyak pilihan menu dengan harga terjangkau dan pelayanan cepat juga ramah",Tempat,positif,0
"Tempat favorit untuk makan kapanpun, baik bersama keluarga ataupun teman kerja dan sahabat. Banyak pilihan menu dengan harga terjangkau dan pelayanan cepat juga ramah",harga,positif,0
"Tempat favorit untuk makan kapanpun, baik bersama keluarga ataupun teman kerja dan sahabat. Banyak pilihan menu dengan harga terjangkau dan pelayanan cepat juga ramah",pelayanan,positif,0
Sangat Menyenangkan berada di sini membawa Bocah kecil sambil makan dan bermain. Bila terburu-buru ada layanan Drive Thruu yang bisa langsung pesan bayar melalui kendaraan kita.  Pelayanan Rumah dan Cekatan. Pilihan bagus untuk makan dan bersantai bersama teman dan keluarga,Pelayanan,positif,0
"Tempat yang nyaman untuk menghabiskan waktu bersama teman, makanannya pun enak dan bervariasi,
Saat membawa anak kecil juga menjadi tempat yg menyenangkan",Tempat,positif,1
"Terima Kasih Mc donald , Dengan Pelayanan Terbaik ,Suasanna Restoran Yang Nyaman dan serta Makanan Yang Sangat Enak , Apalagi Menu makanan MCspicy Korean Burger Sangat Enak sekali dengan cita rasa dan bumbu yang pas , menjadi salah satu …",Pelayanan,positif,0
"Terima Kasih Mc donald , Dengan Pelayanan Terbaik ,Suasanna Restoran Yang Nyaman dan serta Makanan Yang Sangat Enak , Apalagi Menu makanan MCspicy Korean Burger Sangat Enak sekali dengan cita rasa dan bumbu yang pas , menjadi salah satu …",rasa,positif,0
"Rekomended pelayanannya ramah, tempat bersih dan makanannya as always selalu bikin nagih",pelayanannya,positif,0
"Rekomended pelayanannya ramah, tempat bersih dan makanannya as always selalu bikin nagih",tempat,positif,0
Tempatnya nyaman banget...dan makanannya enak2  semua.,Tempatnya,positif,0
"Pernah sekali makan di tempat ini,menurut saya tempat ini bagus sekali karena tempatnya strategis tidak jauh juga dari kampus.Dan banyak mahasiswa juga berkunjung ketempat ini saat jam istirahat kuliah karena memang tempatnya berdekatan dengan kampus.",tempat,netral,0
"Pernah sekali makan di tempat ini,menurut saya tempat ini bagus sekali karena tempatnya strategis tidak jauh juga dari kampus.Dan banyak mahasiswa juga berkunjung ketempat ini saat jam istirahat kuliah karena memang tempatnya berdekatan dengan kampus.",tempat,positif,0
"Pernah sekali makan di tempat ini,menurut saya tempat ini bagus sekali karena tempatnya strategis tidak jauh juga dari kampus.Dan banyak mahasiswa juga berkunjung ketempat ini saat jam istirahat kuliah karena memang tempatnya berdekatan dengan kampus.",tempatnya,positif,1
"Pernah sekali makan di tempat ini,menurut saya tempat ini bagus sekali karena tempatnya strategis tidak jauh juga dari kampus.Dan banyak mahasiswa juga berkunjung ketempat ini saat jam istirahat kuliah karena memang tempatnya berdekatan dengan kampus.",ketempat,netral,0
"Rasanya enak dan disukai anak-anak, mudah didapat dimanapun, akses nya gampang baik pesan dari rumah atau datangin tempat nya, banyak pilihan makanan nya sekarang bukan hamburger, burger keju, dan kentang gorengnya saja, mereka juga …",Rasanya,positif,0
"Rasanya enak dan disukai anak-anak, mudah didapat dimanapun, akses nya gampang baik pesan dari rumah atau datangin tempat nya, banyak pilihan makanan nya sekarang bukan hamburger, burger keju, dan kentang gorengnya saja, mereka juga …",tempat,positif,0
"Pelayanannya ramah, makasih Akang Teteh, makanannya juga lebih suka di sini ketimbang di kota asal. Suasananya cukup ramai, tapi nyaman. Banyak anak kuliahan di sini, satu indikator penting tempat ini ramah mahasiswa ☺",Pelayanannya,positif,0
"Pelayanannya ramah, makasih Akang Teteh, makanannya juga lebih suka di sini ketimbang di kota asal. Suasananya cukup ramai, tapi nyaman. Banyak anak kuliahan di sini, satu indikator penting tempat ini ramah mahasiswa ☺",tempat,positif,0
"Makanan disini semuanya enak, pelayanannya juga bagus, suasana makan disini sangat nyaman, nyaman untuk mengajak rekan dan teman teman, sahabat untuk berkumpul. Pokoknya rekomen banget untuk kalian datang kesini. Thanks",pelayanannya,positif,0
"Pengalaman saya makan disana sangat menarik, ketika datang langsung dilayani dengan baik oleh karyawan. Beberapa menu favorit sangat enak serta suasana tidak membosankan seperti tempat yang lain",tempat,positif,0
"Tempat makan yang recomended banget buat kalian. Tempatnya nyaman, bersih, pelayanannya baik, dan tentunya anda bisa dapat banyak promo menarik. Selamat berbelanja di McDonal's.",Tempat,positif,0
"Tempat makan yang recomended banget buat kalian. Tempatnya nyaman, bersih, pelayanannya baik, dan tentunya anda bisa dapat banyak promo menarik. Selamat berbelanja di McDonal's.",Tempatnya,positif,0
"Tempat makan yang recomended banget buat kalian. Tempatnya nyaman, bersih, pelayanannya baik, dan tentunya anda bisa dapat banyak promo menarik. Selamat berbelanja di McDonal's.",pelayanannya,positif,0
"makanan yang enak , tempat yang nyaman , dan semuanya bersih.
terfavorit",Tempat,positif,0
"Tempat yg begitu strategis dekat dengan jalan besar, parkiran luas, dengan menu MCD yg baru, tidak menunggu waktu lama ketika memesan makanan, pegawainya ramah dan cekatan",Tempat,positif,0
Makanan pas selera. tempatnya bagus bersih cocok buat nongkrong milenial masa kini. Layanan juga sangat baik pesanan diminta langsung segera disiapkan,tempatnya,positif,0
"tempat nyaman dan pelayanan yang memuaskan, makanan enak",tempat,positif,0
"tempat nyaman dan pelayanan yang memuaskan, makanan enak",pelayanan,positif,0
"Pelayanannya cepat dan efisien. Suasananya juga nyaman dan bersih, cocok untuk keluarga kecilku. Terjangkau dan worthed banget dengan pelayanannya Overall, sangat recommended buat siapa aja yang pengen makan enak, cepat, dan praktis",Pelayanannya,positif,1
"Saya suka tempatnya, dari segi fasilitas sangat memadai dan ramah lingkungan. Dari segi makanan tidak diragukan lagi dong. Terkadang mampir kesini bareng keluarga dan trman",tempatnya,positif,0
"Berlibur dibandung dengan keluarga, sangat menyenangkan, anak anak selalu lapar dijalan, sudah pasti mampir ke MC Donalds buah batu ...parkir yang luas dan nyaman dan pelayanan yang cepat menjadi pilihan utama",pelayanan,positif,0
"Tempat nya bersih banget, pelayanan nya jg bagus, semua kryawan ramah...parkir jg luas...jd klo ksni sm anak2 bikin nyaman klo dinein...
Di sana jg ad jalur khurur drive through nya.... jd bkn yg mau take away g perlu turun dr kendaraan....",Tempat,positif,0
"Tempat nya bersih banget, pelayanan nya jg bagus, semua kryawan ramah...parkir jg luas...jd klo ksni sm anak2 bikin nyaman klo dinein...
Di sana jg ad jalur khurur drive through nya.... jd bkn yg mau take away g perlu turun dr kendaraan....",pelayanan,positif,0
"McDonald's Bandung Buah Batu tempat Favorite keluarga kami, dengan suasana yang nyaman, cozy, dan parkir kendaraan yang cukup luas, serta layanan petugas yang ramah. …",tempat,positif,0
"Pelayanan nya bagus,pegawai nya ramah2&murah senyum
Harga nya sesuai dengan kantong mahasiswa.suasana resto nya sangat adem&bnyak2 buat spot selfie",Pelayanan,positif,0
"Pelayanan nya bagus,pegawai nya ramah2&murah senyum
Harga nya sesuai dengan kantong mahasiswa.suasana resto nya sangat adem&bnyak2 buat spot selfie",Harga,positif,0
"Rasa enak seperti mcd pada umumnya, tempat juga cukup luas ada 2 lantai indoor dan outdoor. Pelayanan juga cepat",Rasa,netral,0
"Rasa enak seperti mcd pada umumnya, tempat juga cukup luas ada 2 lantai indoor dan outdoor. Pelayanan juga cepat",tempat,positif,0
"Rasa enak seperti mcd pada umumnya, tempat juga cukup luas ada 2 lantai indoor dan outdoor. Pelayanan juga cepat",Pelayanan,positif,0
"Saya sangat puas dengan semua nya..mulai dari makanan nya yang enak, pelayanan nya cepat dan ramah.. rekomendasi yang bingung cari tempat nongkrong dan makanan .. jangan lupa singgah di restoran yang satu ini",pelayanan,positif,0
"Saya sangat puas dengan semua nya..mulai dari makanan nya yang enak, pelayanan nya cepat dan ramah.. rekomendasi yang bingung cari tempat nongkrong dan makanan .. jangan lupa singgah di restoran yang satu ini",tempat,positif,0
"Pelayanan ramah dan cepat, makanannya seperti biasa enak. Dan menjadi salah satu tempat favorite buat Lunch..",Pelayanan,positif,0
"Pelayanan ramah dan cepat, makanannya seperti biasa enak. Dan menjadi salah satu tempat favorite buat Lunch..",tempat,positif,0
"Tempatnya bersih,  pelayanan baik,  sangat cocok untuk acara keluarga atau bersama teman2. Coba buka di desa jangan di kota besar aja , mantab.",Tempatnya,positif,0
"Tempatnya bersih,  pelayanan baik,  sangat cocok untuk acara keluarga atau bersama teman2. Coba buka di desa jangan di kota besar aja , mantab.",pelayanan,positif,0
"tempatnya bersih cocok banget bareng keluarga, pokoknya recommended banget deh",tempatnya,positif,0
"Tempatnya bersih dan nyaman, enak buat nongkrong, kumpul keluarga dan bisa juga untuk santai sambil buka laptop , pelayanannya ramah dan area parkir luas.",Tempatnya,positif,0
"Tempatnya bersih dan nyaman, enak buat nongkrong, kumpul keluarga dan bisa juga untuk santai sambil buka laptop , pelayanannya ramah dan area parkir luas.",pelayanannya,positif,0
"saya pernah diajak teman makan di tempat ini. menurut saya sih untuk pelayanan menu makan McD ya.. sama sih ya. tpi yang bikin saya suka di tempat ini ya view nya bagus. apalagi kalo makan di sini dijam2 senja. cita rasa dari menu makanannya french fries, double choco pie dan lain lain good lah.",tempat,netral,0
"saya pernah diajak teman makan di tempat ini. menurut saya sih untuk pelayanan menu makan McD ya.. sama sih ya. tpi yang bikin saya suka di tempat ini ya view nya bagus. apalagi kalo makan di sini dijam2 senja. cita rasa dari menu makanannya french fries, double choco pie dan lain lain good lah.",pelayanan,netral,0
"saya pernah diajak teman makan di tempat ini. menurut saya sih untuk pelayanan menu makan McD ya.. sama sih ya. tpi yang bikin saya suka di tempat ini ya view nya bagus. apalagi kalo makan di sini dijam2 senja. cita rasa dari menu makanannya french fries, double choco pie dan lain lain good lah.",tempat,positif,0
"saya pernah diajak teman makan di tempat ini. menurut saya sih untuk pelayanan menu makan McD ya.. sama sih ya. tpi yang bikin saya suka di tempat ini ya view nya bagus. apalagi kalo makan di sini dijam2 senja. cita rasa dari menu makanannya french fries, double choco pie dan lain lain good lah.",rasa,positif,0
"Di sini tempatnya sangat nyaman ,pelayanannya juga sangat ramah . makanannya juga sangat enak , dan yang paling penting harganya juga sangat pas di kantong .. pokonya Recommended banget deh 👍👍 …",tempatnya,positif,0
"Di sini tempatnya sangat nyaman ,pelayanannya juga sangat ramah . makanannya juga sangat enak , dan yang paling penting harganya juga sangat pas di kantong .. pokonya Recommended banget deh 👍👍 …",harganya,positif,0
"Di sini tempatnya sangat nyaman ,pelayanannya juga sangat ramah . makanannya juga sangat enak , dan yang paling penting harganya juga sangat pas di kantong .. pokonya Recommended banget deh 👍👍 …",pelayanannya,positif,0
"Pelayanannya cukup bagus, tepat waktu, dan tempatnya bersih. Yang jadi bagian favorit saya ialah makanannya sesuai ekspetasi saya. 😊 …",Pelayanannya,positif,0
"Pelayanannya cukup bagus, tepat waktu, dan tempatnya bersih. Yang jadi bagian favorit saya ialah makanannya sesuai ekspetasi saya. 😊 …",tempatnya,positif,0
pelayanan yang sangat ramah dan memuaskan. serta makanan yg higienis.  semoga akan selalu menjadi tempat makan favorit bagi seluruh masyarakat Indonesia,pelayanan,positif,0
pelayanan yang sangat ramah dan memuaskan. serta makanan yg higienis.  semoga akan selalu menjadi tempat makan favorit bagi seluruh masyarakat Indonesia,tempat,positif,0
"Pelayanan sangat ramah, tempat juga bersih dan nyaman. Jadi suasana buat nongkrong terasa nyaman. Banyak juga anak-anak remaja dan kuliahan 😊 …",Pelayanan,positif,0
"Pelayanan sangat ramah, tempat juga bersih dan nyaman. Jadi suasana buat nongkrong terasa nyaman. Banyak juga anak-anak remaja dan kuliahan 😊 …",tempat,positif,0
Tempat parkir yang luas dan suasana nyaman untuk keluarga,Tempat,positif,0
Tempat nya enak buat kongkow bersama teman teman dan keluarga...lokasi nya sll strategis dan nyaman...dan pasti kita bisa menikmati berbagai menu yg enak2,Tempat,positif,0
"Diluar expektasi,.. nyesel saya.. telat, tahu  tempat senyaman ini. Buat istirahat dan makan. Tempatnya nyaman, bersih pelayanan ramah,.. parkir juga luas.. nanti kalau kebandung dipastikan mampir kesini lagi.",tempat,positif,0
